Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","South Dakota","Hamlin",46057,6164,1474,41,23913.04,6651.52,0.0278,5,177,386,302,208.14,664,38,0.451,0.927,0.0572,386,415,399,36.34,51,-0,0.035,-0.000,-0.0000,415,528,446,45.26,76,1,0.052,0.025,0.0133,548,650,607,107.56,232,1,0.157,0.025,0.0044,650,755,729,175.05,442,1,0.300,0.026,0.0024
"US","South Dakota","Hand",46059,3191,557,8,17455.34,2507.05,0.0144,5,194,365,288,204.32,314,4,0.564,0.514,0.0131,376,426,412,33.22,35,1,0.062,0.117,0.0271,435,466,450,18.18,8,0,0.014,0.000,0.0000,573,639,602,35.10,27,0,0.048,0.000,0.0000,639,755,729,110.62,165,2,0.296,0.253,0.0123
"US","South Dakota","Hanson",46061,3453,650,6,18824.21,1737.62,0.0092,5,126,208,166,17.38,22,0,0.034,0.000,0.0000,233,367,308,168.84,305,4,0.469,0.662,0.0130,367,482,385,30.99,59,0,0.091,0.017,0.0017,565,618,608,28.67,28,0,0.043,0.000,0.0000,618,755,717,164.21,227,2,0.350,0.337,0.0089
"US","South Dakota","Harding",46063,1298,200,3,15408.32,2311.25,0.0150,5,252,347,270,242.68,85,1,0.424,0.337,0.0119,434,477,442,16.95,5,0,0.025,0.000,0.0000,560,661,587,152.54,68,1,0.340,0.337,0.0148,683,703,696,20.03,4,1,0.019,0.337,0.2596,712,753,728,137.90,30,0,0.150,0.000,0.0000
"US","South Dakota","Hughes",46065,17526,4236,57,24169.80,3252.31,0.0135,5,133,187,157,15.06,63,2,0.015,0.035,0.0314,187,417,298,190.40,2252,34,0.532,0.597,0.0151,417,505,447,27.16,191,5,0.045,0.089,0.0264,540,689,650,71.44,922,8,0.218,0.149,0.0092,689,755,731,124.44,795,7,0.188,0.121,0.0086
"US","South Dakota","Hutchinson",46067,7291,1720,33,23590.73,4526.13,0.0192,5,60,72,65,3.02,2,0,0.001,0.000,0.0000,120,398,298,199.29,782,24,0.455,0.731,0.0309,398,492,431,51.16,136,4,0.079,0.122,0.0297,560,628,601,49.79,107,-1,0.062,-0.031,-0.0094,628,755,721,184.34,693,5,0.403,0.152,0.0073
"US","South Dakota","Hyde",46069,1301,302,6,23212.91,4611.84,0.0199,5,195,361,296,278.25,131,1,0.434,0.168,0.0077,566,609,580,19.22,6,0,0.020,0.000,0.0000,614,681,638,251.35,69,4,0.230,0.668,0.0578,681,738,735,192.16,65,0,0.215,0.017,0.0015,738,754,738,183.70,24,1,0.080,0.158,0.0392
"US","South Dakota","Jackson",46071,3344,621,21,18570.57,6279.90,0.0338,5,227,366,274,133.37,257,12,0.413,0.571,0.0467,375,457,384,21.53,21,1,0.034,0.047,0.0469,531,636,602,82.83,87,2,0.140,0.080,0.0193,636,680,645,56.22,45,2,0.073,0.098,0.0454,680,755,729,268.24,199,3,0.321,0.147,0.0154
"US","South Dakota","Jerauld",46073,2012,404,19,20079.52,9443.34,0.0470,5,110,142,123,127.73,34,0,0.084,0.000,0.0000,207,359,259,285.79,226,15,0.559,0.791,0.0665,460,502,475,16.90,8,0,0.020,0.000,0.0000,567,643,622,31.31,18,1,0.045,0.053,0.0561,643,755,727,137.18,104,3,0.258,0.152,0.0276
"US","South Dakota","Jones",46075,903,173,2,19158.36,2214.84,0.0116,5,205,323,302,128.46,61,0,0.353,0.010,0.0003,334,400,362,74.20,21,0,0.122,0.000,0.0000,400,443,424,52.05,8,0,0.049,0.000,0.0000,578,648,589,168.33,44,1,0.254,0.505,0.0229,688,738,731,140.64,21,0,0.122,0.170,0.0161
